PanGemGeneID,QueryGeneID
CPAR2_108510,XP_036663993
CPAR2_108520,XP_036663994
CPAR2_108530,XP_036663995
CPAR2_108540,XP_036663996
CPAR2_108550,XP_036663997
CPAR2_108560,XP_036663998
CPAR2_108570,XP_036663999
CPAR2_108580,XP_036664000
CPAR2_108590,XP_036664001
CPAR2_108600,XP_036664002
CPAR2_108610,XP_036664003
CPAR2_108620,XP_036664004
CPAR2_108630,XP_036664005
CPAR2_108640,XP_036664006
CPAR2_108650,XP_036664007
CPAR2_108660,XP_036664008
CPAR2_108670,XP_036664009
CPAR2_108680,XP_036664010
CPAR2_108690,XP_036664011
CPAR2_108700,XP_036664012
CPAR2_108710,XP_036664013
CPAR2_108720,XP_036664014
CPAR2_108740,XP_036664015
CPAR2_108750,XP_036664016
CPAR2_108760,XP_036664017
CPAR2_108770,XP_036664018
CPAR2_108790,XP_036664019
CPAR2_108800,XP_036664020
CPAR2_108810,XP_036664021
CPAR2_108820,XP_036664022
CPAR2_108830,XP_036664023
CPAR2_108840,XP_036664024
CPAR2_108850,XP_036664025
CPAR2_108860,XP_036664026
CPAR2_108870,XP_036664027
CPAR2_108880,XP_036664028
CPAR2_108890,XP_036664029
CPAR2_108900,XP_036664030
CPAR2_108910,XP_036664031
CPAR2_108915,XP_036664032
CPAR2_108920,XP_036664033
CPAR2_108930,XP_036664034
CPAR2_108940,XP_036664035
CPAR2_108950,XP_036664036
CPAR2_108960,XP_036664037
CPAR2_108970,XP_036664038
CPAR2_108980,XP_036664039
CPAR2_108990,XP_036664040
CPAR2_109000,XP_036664041
CPAR2_109010,XP_036664042
CPAR2_109020,XP_036664043
CPAR2_109030,XP_036664044
CPAR2_109040,XP_036664045
CPAR2_109050,XP_036664046
CPAR2_109060,XP_036664047
CPAR2_109070,XP_036664048
CPAR2_109080,XP_036664049
CPAR2_109090,XP_036664050
CPAR2_109100,XP_036664051
CPAR2_109110,XP_036664052
CPAR2_109120,XP_036664053
CPAR2_109130,XP_036664054
CPAR2_109140,XP_036664055
CPAR2_109150,XP_036664056
CPAR2_109160,XP_036664057
CPAR2_109170,XP_036664058
CPAR2_109180,XP_036664059
CPAR2_109190,XP_036664060
CPAR2_109200,XP_036664061
CPAR2_109210,XP_036664062
CPAR2_109220,XP_036664063
CPAR2_109230,XP_036664064
CPAR2_109240,XP_036664065
CPAR2_109250,XP_036664066
CPAR2_109260,XP_036664067
CPAR2_109270,XP_036664068
CPAR2_109280,XP_036664069
CPAR2_109290,XP_036664070
CPAR2_109300,XP_036664071
CPAR2_109310,XP_036664072
CPAR2_109320,XP_036664073
CPAR2_109330,XP_036664074
CPAR2_109340,XP_036664075
CPAR2_109350,XP_036664076
CPAR2_109360,XP_036664077
CPAR2_109370,XP_036664078
CPAR2_109380,XP_036664079
CPAR2_109390,XP_036664080
CPAR2_109400,XP_036664081
CPAR2_109410,XP_036664082
CPAR2_109420,XP_036664083
CPAR2_109430,XP_036664084
CPAR2_109440,XP_036664085
CPAR2_109450,XP_036664086
CPAR2_109460,XP_036664087
CPAR2_109470,XP_036664088
CPAR2_109480,XP_036664089
CPAR2_109490,XP_036664090
CPAR2_109500,XP_036664091
CPAR2_109510,XP_036664092
CPAR2_109520,XP_036664093
CPAR2_109530,XP_036664094
CPAR2_109540,XP_036664095
CPAR2_109545,XP_036664096
CPAR2_109550,XP_036664097
CPAR2_109560,XP_036664098
CPAR2_109570,XP_036664099
CPAR2_109580,XP_036664100
CPAR2_109590,XP_036664101
CPAR2_109600,XP_036664102
CPAR2_109610,XP_036664103
CPAR2_109620,XP_036664104
CPAR2_109630,XP_036664105
CPAR2_109640,XP_036664106
CPAR2_109650,XP_036664107
CPAR2_109660,XP_036664108
CPAR2_109670,XP_036664109
CPAR2_109680,XP_036664110
CPAR2_109690,XP_036664111
CPAR2_109700,XP_036664112
CPAR2_109710,XP_036664113
CPAR2_109720,XP_036664114
CPAR2_109730,XP_036664115
CPAR2_109740,XP_036664116
CPAR2_109750,XP_036664117
CPAR2_109760,XP_036664118
CPAR2_109770,XP_036664119
CPAR2_109780,XP_036664120
CPAR2_109790,XP_036664121
CPAR2_109800,XP_036664122
CPAR2_109810,XP_036664123
CPAR2_109830,XP_036664124
CPAR2_109840,XP_036664125
CPAR2_109850,XP_036664126
CPAR2_109860,XP_036664127
CPAR2_109870,XP_036664128
CPAR2_109880,XP_036664129
CPAR2_109890,XP_036664130
CPAR2_109900,XP_036664131
CPAR2_109910,XP_036664132
CPAR2_109920,XP_036664133
CPAR2_109930,XP_036664134
CPAR2_109940,XP_036664135
CPAR2_109950,XP_036664136
CPAR2_109960,XP_036664137
CPAR2_109970,XP_036664138
CPAR2_109980,XP_036664139
CPAR2_109990,XP_036664140
CPAR2_110000,XP_036664141
CPAR2_110010,XP_036664142
CPAR2_110020,XP_036664143
CPAR2_110030,XP_036664144
CPAR2_110040,XP_036664145
CPAR2_110050,XP_036664146
CPAR2_110060,XP_036664147
CPAR2_110070,XP_036664148
CPAR2_110080,XP_036664149
CPAR2_110090,XP_036664150
CPAR2_110100,XP_036664151
CPAR2_110110,XP_036664152
CPAR2_110120,XP_036664153
CPAR2_110130,XP_036664154
CPAR2_110140,XP_036664155
CPAR2_110150,XP_036664156
CPAR2_110160,XP_036664157
CPAR2_110170,XP_036664158
CPAR2_110180,XP_036664159
CPAR2_110190,XP_036664160
CPAR2_110200,XP_036664161
CPAR2_110210,XP_036664162
CPAR2_110220,XP_036664163
CPAR2_110230,XP_036664164
CPAR2_110240,XP_036664165
CPAR2_110250,XP_036664166
CPAR2_110260,XP_036664167
CPAR2_110270,XP_036664168
CPAR2_110280,XP_036664169
CPAR2_110290,XP_036664170
CPAR2_110300,XP_036664171
CPAR2_110310,XP_036664172
CPAR2_110320,XP_036664173
CPAR2_110330,XP_036664174
CPAR2_110340,XP_036664175
CPAR2_110350,XP_036664176
CPAR2_110360,XP_036664177
CPAR2_110370,XP_036664178
CPAR2_110380,XP_036664179
CPAR2_110390,XP_036664180
CPAR2_110400,XP_036664181
CPAR2_110410,XP_036664182
CPAR2_110420,XP_036664183
CPAR2_110430,XP_036664184
CPAR2_110440,XP_036664185
CPAR2_110450,XP_036664186
CPAR2_110460,XP_036664187
CPAR2_110470,XP_036664188
CPAR2_110480,XP_036664189
CPAR2_110490,XP_036664190
CPAR2_600010,XP_036662773
CPAR2_600020,XP_036662774
CPAR2_600030,XP_036662775
CPAR2_600040,XP_036662776
CPAR2_600050,XP_036662777
CPAR2_600060,XP_036662778
CPAR2_600070,XP_036662779
CPAR2_600080,XP_036662780
CPAR2_600090,XP_036662781
CPAR2_600100,XP_036662782
CPAR2_600110,XP_036662783
CPAR2_600120,XP_036662784
CPAR2_600130,XP_036662785
CPAR2_600140,XP_036662786
CPAR2_600150,XP_036662787
CPAR2_600160,XP_036662788
CPAR2_600170,XP_036662789
CPAR2_600180,XP_036662790
CPAR2_600190,XP_036662791
CPAR2_600200,XP_036662792
CPAR2_600210,XP_036662793
CPAR2_600220,XP_036662794
CPAR2_600230,XP_036662795
CPAR2_600240,XP_036662796
CPAR2_600250,XP_036662797
CPAR2_600260,XP_036662798
CPAR2_600270,XP_036662799
CPAR2_600280,XP_036662800
CPAR2_600290,XP_036662801
CPAR2_600300,XP_036662802
CPAR2_600310,XP_036662803
CPAR2_600320,XP_036662804
CPAR2_600330,XP_036662805
CPAR2_600340,XP_036662806
CPAR2_600350,XP_036662807
CPAR2_600360,XP_036662808
CPAR2_600370,XP_036662809
CPAR2_600380,XP_036662810
CPAR2_600390,XP_036662811
CPAR2_600400,XP_036662812
CPAR2_600410,XP_036662813
CPAR2_600420,XP_036662814
CPAR2_600430,XP_036662815
CPAR2_600440,XP_036662816
CPAR2_600450,XP_036662817
CPAR2_600460,XP_036662818
CPAR2_600470,XP_036662819
CPAR2_600480,XP_036662820
CPAR2_600490,XP_036662821
CPAR2_600500,XP_036662822
CPAR2_600510,XP_036662823
CPAR2_600520,XP_036662824
CPAR2_600530,XP_036662825
CPAR2_600540,XP_036662826
CPAR2_600560,XP_036662827
CPAR2_600570,XP_036662828
CPAR2_600580,XP_036662829
CPAR2_600590,XP_036662830
CPAR2_600600,XP_036662831
CPAR2_600610,XP_036662832
CPAR2_600620,XP_036662833
CPAR2_600630,XP_036662834
CPAR2_600640,XP_036662835
CPAR2_600650,XP_036662836
CPAR2_600660,XP_036662837
CPAR2_600670,XP_036662838
CPAR2_600680,XP_036662839
CPAR2_600690,XP_036662840
CPAR2_600710,XP_036662841
CPAR2_600730,XP_036662842
CPAR2_600740,XP_036662843
CPAR2_600750,XP_036662844
CPAR2_600760,XP_036662845
CPAR2_600770,XP_036662846
CPAR2_600780,XP_036662847
CPAR2_600790,XP_036662848
CPAR2_600800,XP_036662849
CPAR2_600810,XP_036662850
CPAR2_600820,XP_036662851
CPAR2_600830,XP_036662852
CPAR2_600840,XP_036662853
CPAR2_600850,XP_036662854
CPAR2_600860,XP_036662855
CPAR2_600870,XP_036662856
CPAR2_600880,XP_036662857
CPAR2_600890,XP_036662858
CPAR2_600900,XP_036662859
CPAR2_600910,XP_036662860
CPAR2_600920,XP_036662861
CPAR2_600930,XP_036662862
CPAR2_600940,XP_036662863
CPAR2_600950,XP_036662864
CPAR2_600960,XP_036662865
CPAR2_600970,XP_036662866
CPAR2_600980,XP_036662867
CPAR2_600990,XP_036662868
CPAR2_601000,XP_036662869
CPAR2_601010,XP_036662870
CPAR2_601040,XP_036662871
CPAR2_601050,XP_036662872
CPAR2_601080,XP_036662873
CPAR2_601090,XP_036662874
CPAR2_601100,XP_036662875
CPAR2_601110,XP_036662876
CPAR2_601120,XP_036662877
CPAR2_601130,XP_036662878
CPAR2_601140,XP_036662879
CPAR2_601150,XP_036662880
CPAR2_601160,XP_036662881
CPAR2_601170,XP_036662882
CPAR2_601180,XP_036662883
CPAR2_601190,XP_036662884
CPAR2_601200,XP_036662885
CPAR2_601210,XP_036662886
CPAR2_601220,XP_036662887
CPAR2_601230,XP_036662888
CPAR2_601240,XP_036662889
CPAR2_601250,XP_036662890
CPAR2_601260,XP_036662891
CPAR2_601270,XP_036662892
CPAR2_601280,XP_036662893
CPAR2_601290,XP_036662894
CPAR2_601300,XP_036662895
CPAR2_601310,XP_036662896
CPAR2_601320,XP_036662897
CPAR2_601330,XP_036662898
CPAR2_601340,XP_036662899
CPAR2_601350,XP_036662900
CPAR2_601360,XP_036662901
CPAR2_601370,XP_036662902
CPAR2_601380,XP_036662903
CPAR2_601390,XP_036662904
CPAR2_601400,XP_036662905
CPAR2_601410,XP_036662906
CPAR2_601420,XP_036662907
CPAR2_601430,XP_036662908
CPAR2_601440,XP_036662909
CPAR2_601450,XP_036662910
CPAR2_601460,XP_036662911
CPAR2_601470,XP_036662912
CPAR2_601480,XP_036662913
CPAR2_601490,XP_036662914
CPAR2_601500,XP_036662915
CPAR2_601510,XP_036662916
CPAR2_601520,XP_036662917
CPAR2_601530,XP_036662918
CPAR2_601540,XP_036662919
CPAR2_601550,XP_036662920
CPAR2_601560,XP_036662921
CPAR2_601570,XP_036662922
CPAR2_601580,XP_036662923
CPAR2_601590,XP_036662924
CPAR2_601600,XP_036662925
CPAR2_601610,XP_036662926
CPAR2_601620,XP_036662927
CPAR2_601630,XP_036662928
CPAR2_601640,XP_036662929
CPAR2_601650,XP_036662930
CPAR2_601660,XP_036662931
CPAR2_601670,XP_036662932
CPAR2_601680,XP_036662933
CPAR2_601690,XP_036662934
CPAR2_601700,XP_036662935
CPAR2_601710,XP_036662936
CPAR2_601720,XP_036662937
CPAR2_601730,XP_036662938
CPAR2_601740,XP_036662939
CPAR2_601750,XP_036662940
CPAR2_601760,XP_036662941
CPAR2_601770,XP_036662942
CPAR2_601780,XP_036662943
CPAR2_601790,XP_036662944
CPAR2_601800,XP_036662945
CPAR2_601810,XP_036662946
CPAR2_601820,XP_036662947
CPAR2_601830,XP_036662948
CPAR2_601840,XP_036662949
CPAR2_601850,XP_036662950
CPAR2_601860,XP_036662951
CPAR2_601870,XP_036662952
CPAR2_601880,XP_036662953
CPAR2_601890,XP_036662954
CPAR2_601900,XP_036662955
CPAR2_601910,XP_036662956
CPAR2_601920,XP_036662957
CPAR2_601925,XP_036662958
CPAR2_601930,XP_036662959
CPAR2_601940,XP_036662960
CPAR2_601950,XP_036662961
CPAR2_601960,XP_036662962
CPAR2_601970,XP_036662963
CPAR2_601980,XP_036662964
CPAR2_601990,XP_036662965
CPAR2_602000,XP_036662966
CPAR2_602010,XP_036662967
CPAR2_602020,XP_036662968
CPAR2_602030,XP_036662969
CPAR2_602040,XP_036662970
CPAR2_602050,XP_036662971
CPAR2_602060,XP_036662972
CPAR2_602070,XP_036662973
CPAR2_602080,XP_036662974
CPAR2_602090,XP_036662975
CPAR2_602100,XP_036662976
CPAR2_602110,XP_036662977
CPAR2_602120,XP_036662978
CPAR2_602130,XP_036662979
CPAR2_602135,XP_036662980
CPAR2_602140,XP_036662981
CPAR2_602150,XP_036662982
CPAR2_602160,XP_036662983
CPAR2_602170,XP_036662984
CPAR2_602180,XP_036662985
CPAR2_602190,XP_036662986
CPAR2_602200,XP_036662987
CPAR2_602210,XP_036662988
CPAR2_602220,XP_036662989
CPAR2_602230,XP_036662990
CPAR2_602240,XP_036662991
CPAR2_602250,XP_036662992
CPAR2_602260,XP_036662993
CPAR2_602270,XP_036662994
CPAR2_602280,XP_036662995
CPAR2_602290,XP_036662996
CPAR2_602300,XP_036662997
CPAR2_602310,XP_036662998
CPAR2_602320,XP_036662999
CPAR2_602330,XP_036663000
CPAR2_602340,XP_036663001
CPAR2_602350,XP_036663002
CPAR2_602360,XP_036663003
CPAR2_602370,XP_036663004
CPAR2_602380,XP_036663005
CPAR2_602390,XP_036663006
CPAR2_602400,XP_036663007
CPAR2_602410,XP_036663008
CPAR2_602420,XP_036663009
CPAR2_602430,XP_036663010
CPAR2_602440,XP_036663011
CPAR2_602450,XP_036663012
CPAR2_602460,XP_036663013
CPAR2_602480,XP_036663014
CPAR2_602490,XP_036663015
CPAR2_602500,XP_036663016
CPAR2_602510,XP_036663017
CPAR2_602520,XP_036663018
CPAR2_602530,XP_036663019
CPAR2_602540,XP_036663020
CPAR2_602550,XP_036663021
CPAR2_602560,XP_036663022
CPAR2_602570,XP_036663023
CPAR2_602580,XP_036663024
CPAR2_602590,XP_036663025
CPAR2_602600,XP_036663026
CPAR2_602610,XP_036663027
CPAR2_602620,XP_036663028
CPAR2_602630,XP_036663029
CPAR2_602640,XP_036663030
CPAR2_602650,XP_036663031
CPAR2_602660,XP_036663032
CPAR2_602670,XP_036663033
CPAR2_602680,XP_036663034
CPAR2_602690,XP_036663035
CPAR2_602700,XP_036663036
CPAR2_602710,XP_036663037
CPAR2_602720,XP_036663038
CPAR2_602730,XP_036663039
CPAR2_602740,XP_036663040
CPAR2_602750,XP_036663041
CPAR2_602760,XP_036663042
CPAR2_602770,XP_036663043
CPAR2_602780,XP_036663044
CPAR2_602790,XP_036663045
CPAR2_602800,XP_036663046
CPAR2_602810,XP_036663047
CPAR2_602820,XP_036663048
CPAR2_602830,XP_036663049
CPAR2_602840,XP_036663050
CPAR2_602850,XP_036663051
CPAR2_602860,XP_036663052
CPAR2_602870,XP_036663053
CPAR2_602880,XP_036663054
CPAR2_602890,XP_036663055
CPAR2_602900,XP_036663056
CPAR2_602910,XP_036663057
CPAR2_602920,XP_036663058
CPAR2_602930,XP_036663059
CPAR2_602940,XP_036663060
CPAR2_602950,XP_036663061
CPAR2_602960,XP_036663062
CPAR2_602970,XP_036663063
CPAR2_602980,XP_036663064
CPAR2_602990,XP_036663065
CPAR2_603000,XP_036663066
CPAR2_603010,XP_036663067
CPAR2_603020,XP_036663068
CPAR2_603030,XP_036663069
CPAR2_603040,XP_036663070
CPAR2_603050,XP_036663071
CPAR2_603060,XP_036663072
CPAR2_603070,XP_036663073
CPAR2_603080,XP_036663074
CPAR2_603090,XP_036663075
CPAR2_603100,XP_036663076
CPAR2_603110,XP_036663077
CPAR2_603120,XP_036663078
CPAR2_603130,XP_036663079
CPAR2_603140,XP_036663080
CPAR2_603150,XP_036663081
CPAR2_603160,XP_036663082
CPAR2_603170,XP_036663083
CPAR2_603180,XP_036663084
CPAR2_603190,XP_036663085
CPAR2_603200,XP_036663086
CPAR2_603210,XP_036663087
CPAR2_603220,XP_036663088
CPAR2_603230,XP_036663089
CPAR2_603240,XP_036663090
CPAR2_603250,XP_036663091
CPAR2_603260,XP_036663092
CPAR2_603270,XP_036663093
CPAR2_603280,XP_036663094
CPAR2_603290,XP_036663095
CPAR2_603300,XP_036663096
CPAR2_603310,XP_036663097
CPAR2_603320,XP_036663098
CPAR2_603330,XP_036663099
CPAR2_603340,XP_036663100
CPAR2_603350,XP_036663101
CPAR2_603360,XP_036663102
CPAR2_603370,XP_036663103
CPAR2_603375,XP_036663104
CPAR2_603380,XP_036663105
CPAR2_603390,XP_036663106
CPAR2_603400,XP_036663107
CPAR2_603410,XP_036663108
CPAR2_603420,XP_036663109
CPAR2_603430,XP_036663110
CPAR2_603440,XP_036663111
CPAR2_603450,XP_036663112
CPAR2_603460,XP_036663113
CPAR2_603470,XP_036663114
CPAR2_603480,XP_036663115
CPAR2_603490,XP_036663116
CPAR2_603500,XP_036663117
CPAR2_603510,XP_036663118
CPAR2_603520,XP_036663119
CPAR2_603530,XP_036663120
CPAR2_603540,XP_036663121
CPAR2_603550,XP_036663122
CPAR2_603560,XP_036663123
CPAR2_603570,XP_036663124
CPAR2_603580,XP_036663125
CPAR2_603590,XP_036663126
CPAR2_603600,XP_036663127
CPAR2_603610,XP_036663128
CPAR2_603620,XP_036663129
CPAR2_603630,XP_036663130
CPAR2_603640,XP_036663131
CPAR2_603650,XP_036663132
CPAR2_603660,XP_036663133
CPAR2_603670,XP_036663134
CPAR2_603680,XP_036663135
CPAR2_603690,XP_036663136
CPAR2_603700,XP_036663137
CPAR2_603710,XP_036663138
CPAR2_603720,XP_036663139
CPAR2_603730,XP_036663140
CPAR2_603740,XP_036663141
CPAR2_603750,XP_036663142
CPAR2_603760,XP_036663143
CPAR2_603770,XP_036663144
CPAR2_603780,XP_036663145
CPAR2_603790,XP_036663146
CPAR2_603800,XP_036663147
